,역명,호선,상하행,이전역,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-04-13,둔촌동,5,하행,강동,113.9090909090909,113.10526315789474,113.75,114.2,104.54545454545456,99.85714285714286,118.8,119.5,114.0,112.0,102.0,102.6,106.42857142857144,111.2,115.2,112.33333333333331,118.0,98.25,124.0
2024-04-14,둔촌동,5,하행,강동,113.9090909090909,110.2,107.0,116.8,118.5,106.25,115.25,107.25,95.0,,109.5,118.33333333333331,122.76923076923076,114.8,116.6,107.5,101.5,112.0,111.0
2024-04-15,둔촌동,5,하행,강동,108.6818181818182,108.34375,110.71428571428572,112.1,123.0,109.0,98.2,115.5,87.0,,120.0,110.75,109.5925925925926,96.66666666666669,110.14285714285714,98.5,101.66666666666669,102.6,115.66666666666669
2024-04-16,둔촌동,5,하행,강동,98.72727272727272,108.66666666666669,104.44444444444444,113.5,102.0,115.6,114.0,118.0,102.5,,129.0,110.2,104.64285714285714,107.2,105.33333333333331,102.0,117.0,119.33333333333331,108.16666666666669
2024-04-17,둔촌동,5,하행,강동,110.54545454545456,109.58064516129032,111.17857142857144,105.6,110.33333333333331,114.0,112.6,89.5,,,111.5,109.8181818181818,109.3076923076923,111.28571428571428,115.5,100.0,110.5,113.0,
2024-04-18,둔촌동,5,하행,강동,104.04545454545456,107.12903225806453,103.13333333333334,110.66666666666669,106.88888888888889,106.0909090909091,120.4,106.5,114.66666666666669,,116.66666666666669,116.92307692307692,108.25925925925924,103.75,107.83333333333331,126.66666666666669,107.5,108.5,
2024-04-19,둔촌동,5,하행,강동,108.85714285714286,110.6206896551724,107.55555555555556,120.14285714285714,121.71428571428572,119.71428571428572,99.0,112.66666666666669,95.0,,111.75,117.75,109.5925925925926,118.0909090909091,113.25,119.33333333333331,122.66666666666669,111.8,
2024-04-20,둔촌동,5,하행,강동,105.44117647058825,108.10714285714286,101.25,112.5,131.0,97.0,,,,,121.33333333333331,,,,,92.0,,,
2024-04-21,둔촌동,5,하행,강동,109.55882352941175,111.72413793103448,110.0,106.0,109.44444444444444,102.5,,,,118.25,117.0,,,,,106.33333333333331,104.25,112.28571428571428,116.0
2024-04-22,둔촌동,5,하행,강동,106.47058823529412,107.29629629629628,104.2,97.85714285714286,132.0,105.5,104.375,104.71428571428572,103.5,105.0,106.5,116.77777777777776,98.0,,,118.5,121.0,108.14285714285714,115.2
2024-04-23,둔촌동,5,하행,강동,113.67647058823528,108.57142857142856,108.8780487804878,110.9,,99.6,111.0,117.16666666666669,101.8,104.0,114.66666666666669,105.33333333333331,106.5,109.4,,107.5,106.28571428571428,112.16666666666669,112.6
2024-04-24,둔촌동,5,하행,강동,108.6818181818182,110.96666666666668,108.46428571428572,104.22222222222224,112.125,107.0,115.33333333333331,116.16666666666669,93.0,118.0,113.33333333333331,109.08333333333331,107.79310344827586,113.46153846153848,110.66666666666669,118.0,115.5,108.2,103.0
2024-04-25,둔촌동,5,하행,강동,106.77272727272728,111.36666666666666,105.3103448275862,118.55555555555556,107.875,111.4,115.6,111.2,118.0,127.5,121.75,104.27272727272728,112.82758620689656,103.66666666666669,109.14285714285714,106.25,104.25,112.8,115.66666666666669
2024-04-26,둔촌동,5,하행,강동,103.9090909090909,107.90322580645162,105.0,111.0,110.36363636363636,117.33333333333331,108.28571428571428,117.4,107.0,101.25,116.4,107.13333333333334,105.925,110.66666666666669,139.0,121.57142857142856,103.66666666666669,116.5,133.0
2024-04-27,둔촌동,5,하행,강동,115.88235294117646,108.06896551724138,113.0,121.71428571428572,107.0,103.0,100.71428571428572,110.71428571428572,128.0,,96.0,106.85714285714286,116.15,105.83333333333331,,115.0,106.6,110.83333333333331,112.25
2024-04-28,둔촌동,5,하행,강동,109.61764705882354,112.82758620689656,115.0,108.33333333333331,122.0,109.0,95.375,104.14285714285714,127.0,,118.75,114.0,107.6,98.4,,111.5,101.85714285714286,119.75,110.33333333333331
2024-04-29,둔촌동,5,하행,강동,115.17647058823528,110.02439024390245,106.76923076923076,109.28571428571428,,,,,,,,118.64285714285714,108.90243902439023,108.5,103.16666666666669,103.8,110.42857142857144,87.5,109.0
2024-04-30,둔촌동,5,하행,강동,107.12121212121212,112.54545454545456,113.6,105.375,104.0,101.6,108.16666666666669,104.0,,92.0,117.66666666666669,103.45454545454544,110.38095238095238,,,105.5,114.8,106.66666666666669,139.0
2024-05-01,둔촌동,5,하행,강동,105.0,103.25,110.0,108.5,112.375,107.0,99.5,115.0,103.2,121.25,124.0,116.3076923076923,110.75,117.53846153846152,114.0,123.0,105.4,102.5,116.66666666666669
2024-05-02,둔촌동,5,하행,강동,108.95238095238096,108.4,114.24137931034484,107.25,107.77777777777776,114.2,121.66666666666669,133.75,115.6,96.66666666666669,119.0,110.9090909090909,106.96551724137932,110.33333333333331,98.125,111.0,120.2,107.83333333333331,114.0
2024-05-03,둔촌동,5,하행,강동,107.74285714285716,110.78571428571428,104.5897435897436,106.45454545454544,97.0,104.6,109.5,116.83333333333331,120.75,,119.66666666666669,118.11764705882354,112.64102564102564,115.08333333333331,,111.25,109.0,109.0,90.5
2024-05-04,둔촌동,5,하행,강동,105.44117647058825,108.10714285714286,101.25,112.5,131.0,97.0,,,,,121.33333333333331,,,,,92.0,,,
2024-05-05,둔촌동,5,하행,강동,109.55882352941175,111.72413793103448,110.0,106.0,109.44444444444444,102.5,,,,118.25,117.0,,,,,106.33333333333331,104.25,112.28571428571428,116.0
2024-05-06,둔촌동,5,하행,강동,106.47058823529412,107.29629629629628,104.2,97.85714285714286,132.0,105.5,104.375,104.71428571428572,103.5,105.0,106.5,116.77777777777776,98.0,,,118.5,121.0,108.14285714285714,115.2
2024-05-07,둔촌동,5,하행,강동,113.67647058823528,108.57142857142856,108.8780487804878,110.9,,99.6,111.0,117.16666666666669,101.8,104.0,114.66666666666669,105.33333333333331,106.5,109.4,,107.5,106.28571428571428,112.16666666666669,112.6
2024-05-08,둔촌동,5,하행,강동,108.6818181818182,110.96666666666668,108.46428571428572,104.22222222222224,112.125,107.0,115.33333333333331,116.16666666666669,93.0,118.0,113.33333333333331,109.08333333333331,107.79310344827586,113.46153846153848,110.66666666666669,118.0,115.5,108.2,103.0
2024-05-09,둔촌동,5,하행,강동,106.77272727272728,111.36666666666666,105.3103448275862,118.55555555555556,107.875,111.4,115.6,111.2,118.0,127.5,121.75,104.27272727272728,112.82758620689656,103.66666666666669,109.14285714285714,106.25,104.25,112.8,115.66666666666669
2024-05-10,둔촌동,5,하행,강동,103.9090909090909,107.90322580645162,105.0,111.0,110.36363636363636,117.33333333333331,108.28571428571428,117.4,107.0,101.25,116.4,107.13333333333334,105.925,110.66666666666669,139.0,121.57142857142856,103.66666666666669,116.5,133.0
2024-05-11,둔촌동,5,하행,강동,115.88235294117646,108.06896551724138,113.0,121.71428571428572,107.0,103.0,100.71428571428572,110.71428571428572,128.0,,96.0,106.85714285714286,116.15,105.83333333333331,,115.0,106.6,110.83333333333331,112.25
2024-05-12,둔촌동,5,하행,강동,109.61764705882354,112.82758620689656,115.0,108.33333333333331,122.0,109.0,95.375,104.14285714285714,127.0,,118.75,114.0,107.6,98.4,,111.5,101.85714285714286,119.75,110.33333333333331
2024-05-13,둔촌동,5,하행,강동,115.17647058823528,110.02439024390245,106.76923076923076,109.28571428571428,,,,,,,,118.64285714285714,108.90243902439023,108.5,103.16666666666669,103.8,110.42857142857144,87.5,109.0
2024-05-14,둔촌동,5,하행,강동,107.12121212121212,112.54545454545456,113.6,105.375,104.0,101.6,108.16666666666669,104.0,,92.0,117.66666666666669,103.45454545454544,110.38095238095238,,,105.5,114.8,106.66666666666669,139.0
2024-05-15,둔촌동,5,하행,강동,111.27777777777776,115.25,,,,113.0,117.5,,,,,,,,,,,,
2024-05-16,둔촌동,5,하행,강동,107.55882352941175,109.95454545454544,108.2051282051282,112.7,106.5,120.0,119.33333333333331,103.33333333333331,102.0,,124.0,116.25,109.2608695652174,87.0,,129.75,104.0,120.4,101.5
2024-05-18,둔촌동,5,하행,강동,112.41176470588236,111.83870967741936,122.0,104.8,100.22222222222224,104.0,,,115.8,111.33333333333331,116.25,112.22222222222224,108.89473684210526,126.33333333333331,,113.5,118.875,103.0,
2024-05-19,둔촌동,5,하행,강동,110.41176470588236,107.92857142857144,110.2,118.33333333333331,136.0,106.66666666666669,120.5,102.66666666666669,96.0,,103.25,117.57142857142856,109.21052631578948,111.6,101.0,,,,
2024-05-20,둔촌동,5,하행,강동,110.93939393939394,109.73809523809524,106.23076923076924,121.0,135.0,130.0,111.42857142857144,111.5,,,96.5,108.23529411764706,110.25,109.1818181818182,,103.75,110.0,99.14285714285714,104.66666666666669
2024-05-21,둔촌동,5,하행,강동,108.57142857142856,116.5,107.96153846153848,113.1,108.5,100.85714285714286,118.75,112.5,84.0,,116.0,114.92307692307692,109.14814814814817,114.63636363636364,113.83333333333331,111.5,101.5,108.75,105.0
2024-05-22,둔촌동,5,하행,강동,111.3181818181818,110.17857142857144,108.03571428571428,113.0,106.2,102.5,125.5,111.75,121.0,,102.5,109.0,107.74074074074076,107.93333333333334,103.875,107.5,109.5,105.8,
2024-05-23,둔촌동,5,하행,강동,105.85714285714286,112.54545454545456,109.54545454545456,113.0,104.0,107.83333333333331,103.0,91.75,106.4,105.75,108.33333333333331,116.6923076923077,106.6,92.0,,115.66666666666669,116.5,117.0,103.66666666666669
2024-05-24,둔촌동,5,하행,강동,106.82608695652172,107.19354838709675,105.51724137931036,106.9090909090909,110.125,114.0,96.0,,,,125.5,108.72727272727272,111.82758620689656,111.42857142857144,110.625,103.33333333333331,127.5,107.4,118.0
2024-05-25,둔촌동,5,하행,강동,113.9090909090909,113.10526315789474,113.75,114.2,104.54545454545456,99.85714285714286,118.8,119.5,114.0,112.0,102.0,102.6,106.42857142857144,111.2,115.2,112.33333333333331,118.0,98.25,124.0
2024-05-26,둔촌동,5,하행,강동,113.9090909090909,110.2,107.0,116.8,118.5,106.25,115.25,107.25,95.0,,109.5,118.33333333333331,122.76923076923076,114.8,116.6,107.5,101.5,112.0,111.0
2024-05-27,둔촌동,5,하행,강동,108.6818181818182,108.34375,110.71428571428572,112.1,123.0,109.0,98.2,115.5,87.0,,120.0,110.75,109.5925925925926,96.66666666666669,110.14285714285714,98.5,101.66666666666669,102.6,115.66666666666669
2024-05-28,둔촌동,5,하행,강동,98.72727272727272,108.66666666666669,104.44444444444444,113.5,102.0,115.6,114.0,118.0,102.5,,129.0,110.2,104.64285714285714,107.2,105.33333333333331,102.0,117.0,119.33333333333331,108.16666666666669
2024-05-29,둔촌동,5,하행,강동,110.54545454545456,109.58064516129032,111.17857142857144,105.6,110.33333333333331,114.0,112.6,89.5,,,111.5,109.8181818181818,109.3076923076923,111.28571428571428,115.5,100.0,110.5,113.0,
2024-05-30,둔촌동,5,하행,강동,104.04545454545456,107.12903225806453,103.13333333333334,110.66666666666669,106.88888888888889,106.0909090909091,120.4,106.5,114.66666666666669,,116.66666666666669,116.92307692307692,108.25925925925924,103.75,107.83333333333331,126.66666666666669,107.5,108.5,
2024-05-31,둔촌동,5,하행,강동,108.85714285714286,110.6206896551724,107.55555555555556,120.14285714285714,121.71428571428572,119.71428571428572,99.0,112.66666666666669,95.0,,111.75,117.75,109.5925925925926,118.0909090909091,113.25,119.33333333333331,122.66666666666669,111.8,
2024-06-01,둔촌동,5,하행,강동,107.91304347826087,107.14285714285714,109.75,112.16666666666669,97.75,111.33333333333331,119.0,116.5,86.5,,120.33333333333331,109.0,107.06666666666666,104.2,94.5,112.66666666666669,123.4,121.75,113.0
