,역명,호선,상하행,이전역,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-04-13,신길,5,하행,영등포시장,84.33333333333333,86.5,82.875,82.42857142857143,87.0,95.2,93.4,83.66666666666667,71.0,,91.25,88.625,90.125,88.11111111111111,77.0,85.0,88.44444444444444,82.8,96.66666666666669
2024-04-14,신길,5,하행,영등포시장,78.0,93.625,95.625,95.0,78.1,84.9,87.71428571428571,89.85714285714286,101.66666666666669,89.0,92.4,88.28571428571429,81.0,93.625,88.16666666666667,80.2,85.25,77.125,86.16666666666667
2024-04-15,신길,5,하행,영등포시장,86.0,91.55555555555556,96.58333333333331,89.11111111111111,86.25,91.375,82.57142857142857,80.0,91.66666666666669,,94.75,79.75,84.07692307692308,98.23529411764706,97.66666666666669,81.2,91.0,84.25,89.28571428571429
2024-04-16,신길,5,하행,영등포시장,114.0,93.0,96.15384615384616,89.0,83.18181818181819,82.0,75.25,94.5,97.5,,87.25,81.5,94.5,88.76923076923077,88.85714285714286,89.75,78.875,97.5,87.33333333333333
2024-04-17,신길,5,하행,영등포시장,88.0,85.5,93.45454545454544,90.11764705882354,91.0,96.72727272727272,74.42857142857143,87.44444444444444,,,85.25,85.44444444444444,79.91666666666667,91.46153846153848,85.0,91.33333333333331,81.75,87.42857142857143,61.0
2024-04-18,신길,5,하행,영등포시장,83.66666666666667,86.22222222222223,83.71428571428571,88.35,91.91666666666669,80.44444444444444,90.8,94.83333333333331,89.6,61.0,79.33333333333333,80.88888888888889,90.6,80.86666666666666,89.8,78.0,86.57142857142857,85.66666666666667,
2024-04-19,신길,5,하행,영등포시장,74.66666666666667,92.11111111111111,92.3846153846154,88.5,91.0,98.2,93.44444444444444,80.7,81.0,,91.75,84.625,78.75,89.21428571428571,88.0,94.8,75.88888888888889,91.6,64.0
2024-04-20,신길,5,하행,영등포시장,81.33333333333333,87.63636363636364,85.0909090909091,93.54545454545456,99.33333333333331,81.25,,,,,102.66666666666669,,,,,91.5,,,
2024-04-21,신길,5,하행,영등포시장,89.75,93.33333333333331,86.77777777777777,88.77777777777777,96.5,85.66666666666667,,,,90.8181818181818,93.22222222222224,,,,,93.2,92.28571428571428,92.44444444444444,97.2
2024-04-22,신길,5,하행,영등포시장,83.66666666666667,88.33333333333333,88.0,102.0,78.66666666666667,88.83333333333333,93.3076923076923,92.11111111111111,86.83333333333333,81.0,76.75,97.5,98.57142857142856,,,89.6,89.42857142857143,88.0,82.4
2024-04-23,신길,5,하행,영등포시장,85.75,92.9,85.46666666666667,86.0,,82.1,88.54545454545455,80.27272727272727,79.0,103.5,98.71428571428572,87.0,93.10526315789474,92.625,,90.0,88.5,91.45454545454544,88.0
2024-04-24,신길,5,하행,영등포시장,80.0,93.0,100.63636363636364,93.6923076923077,87.77777777777777,78.4,93.14285714285714,86.28571428571429,109.0,72.28571428571429,96.66666666666669,90.42857142857144,88.27272727272727,82.0625,77.5,80.5,94.16666666666669,74.57142857142857,76.66666666666667
2024-04-25,신길,5,하행,영등포시장,78.5,96.88888888888889,91.1818181818182,95.6470588235294,88.9,99.11111111111111,92.0,93.3,89.4,99.0,96.0,86.5,89.33333333333333,86.35714285714286,90.85714285714286,76.25,77.83333333333333,82.16666666666667,84.75
2024-04-26,신길,5,하행,영등포시장,97.5,94.11111111111111,89.58333333333333,89.875,90.64285714285714,95.5,81.6,89.57142857142857,88.125,86.83333333333333,80.875,83.83333333333333,89.625,80.71428571428571,86.0,79.2,89.45454545454545,84.5,109.0
2024-04-27,신길,5,하행,영등포시장,90.5,90.25,82.44444444444444,84.9,93.33333333333331,92.66666666666669,90.8181818181818,86.72727272727273,72.0,,98.85714285714286,88.5,86.36363636363636,80.14285714285714,,97.28571428571428,74.33333333333333,87.0,93.0
2024-04-28,신길,5,하행,영등포시장,81.25,89.9090909090909,88.0,94.2,94.66666666666669,79.0,85.33333333333333,96.0909090909091,67.0,,80.66666666666667,96.5,89.72727272727273,85.57142857142857,,90.4,88.3076923076923,95.44444444444444,107.75
2024-04-29,신길,5,하행,영등포시장,70.0,84.0,92.4375,84.9,87.0,71.0,,,,,,78.71428571428571,87.27777777777777,87.33333333333333,89.6,89.2,94.375,90.25,62.0
2024-04-30,신길,5,하행,영등포시장,90.0,81.58333333333333,87.0,93.14285714285714,68.0,77.33333333333333,86.0,93.0,,97.66666666666669,94.0,97.7,82.0,,,81.2,82.375,107.5,116.0
2024-05-01,신길,5,하행,영등포시장,72.66666666666667,88.75,86.5,85.0,93.8,93.375,91.75,95.75,90.5,102.33333333333331,91.25,98.16666666666669,87.58333333333333,89.25,86.875,85.8,89.875,86.42857142857143,96.0
2024-05-02,신길,5,하행,영등포시장,77.33333333333333,84.375,91.41666666666669,100.82352941176472,94.08333333333331,95.88888888888889,77.0,84.125,86.2,80.71428571428571,79.28571428571429,82.875,95.78571428571428,93.73333333333332,84.0,83.4,100.28571428571428,95.71428571428572,75.8
2024-05-03,신길,5,하행,영등포시장,81.0,85.91666666666667,81.75,87.86666666666666,83.5,99.0,77.41666666666667,89.8,76.25,84.5,88.625,94.25,90.07142857142857,82.41666666666667,,88.6,87.8,84.375,74.33333333333333
2024-05-04,신길,5,하행,영등포시장,81.33333333333333,87.63636363636364,85.0909090909091,93.54545454545456,99.33333333333331,81.25,,,,,102.66666666666669,,,,,91.5,,,
2024-05-05,신길,5,하행,영등포시장,89.75,93.33333333333331,86.77777777777777,88.77777777777777,96.5,85.66666666666667,,,,90.8181818181818,93.22222222222224,,,,,93.2,92.28571428571428,92.44444444444444,97.2
2024-05-06,신길,5,하행,영등포시장,83.66666666666667,88.33333333333333,88.0,102.0,78.66666666666667,88.83333333333333,93.3076923076923,92.11111111111111,86.83333333333333,81.0,76.75,97.5,98.57142857142856,,,89.6,89.42857142857143,88.0,82.4
2024-05-07,신길,5,하행,영등포시장,85.75,92.9,85.46666666666667,86.0,,82.1,88.54545454545455,80.27272727272727,79.0,103.5,98.71428571428572,87.0,93.10526315789474,92.625,,90.0,88.5,91.45454545454544,88.0
2024-05-08,신길,5,하행,영등포시장,80.0,93.0,100.63636363636364,93.6923076923077,87.77777777777777,78.4,93.14285714285714,86.28571428571429,109.0,72.28571428571429,96.66666666666669,90.42857142857144,88.27272727272727,82.0625,77.5,80.5,94.16666666666669,74.57142857142857,76.66666666666667
2024-05-09,신길,5,하행,영등포시장,78.5,96.88888888888889,91.1818181818182,95.6470588235294,88.9,99.11111111111111,92.0,93.3,89.4,99.0,96.0,86.5,89.33333333333333,86.35714285714286,90.85714285714286,76.25,77.83333333333333,82.16666666666667,84.75
2024-05-10,신길,5,하행,영등포시장,97.5,94.11111111111111,89.58333333333333,89.875,90.64285714285714,95.5,81.6,89.57142857142857,88.125,86.83333333333333,80.875,83.83333333333333,89.625,80.71428571428571,86.0,79.2,89.45454545454545,84.5,109.0
2024-05-11,신길,5,하행,영등포시장,90.5,90.25,82.44444444444444,84.9,93.33333333333331,92.66666666666669,90.8181818181818,86.72727272727273,72.0,,98.85714285714286,88.5,86.36363636363636,80.14285714285714,,97.28571428571428,74.33333333333333,87.0,93.0
2024-05-12,신길,5,하행,영등포시장,81.25,89.9090909090909,88.0,94.2,94.66666666666669,79.0,85.33333333333333,96.0909090909091,67.0,,80.66666666666667,96.5,89.72727272727273,85.57142857142857,,90.4,88.3076923076923,95.44444444444444,107.75
2024-05-13,신길,5,하행,영등포시장,70.0,84.0,92.4375,84.9,87.0,71.0,,,,,,78.71428571428571,87.27777777777777,87.33333333333333,89.6,89.2,94.375,90.25,62.0
2024-05-14,신길,5,하행,영등포시장,90.0,81.58333333333333,87.0,93.14285714285714,68.0,77.33333333333333,86.0,93.0,,97.66666666666669,94.0,97.7,82.0,,,81.2,82.375,107.5,116.0
2024-05-15,신길,5,하행,영등포시장,83.33333333333333,87.0,,,,111.5,94.33333333333331,,,,,,,,,,,,
2024-05-16,신길,5,하행,영등포시장,96.75,85.0909090909091,91.2,88.36842105263158,98.0,86.0,93.54545454545456,83.14285714285714,85.0,84.5,91.28571428571428,80.0909090909091,84.125,117.0,,80.83333333333333,80.0,99.0,93.0
2024-05-18,신길,5,하행,영등포시장,95.5,95.1818181818182,87.38461538461539,85.2,93.0,,,,77.2,90.83333333333331,87.25,82.71428571428571,92.77777777777776,89.0,67.0,73.0,83.77777777777777,87.75,
2024-05-19,신길,5,하행,영등포시장,95.5,90.9090909090909,94.08333333333331,95.7,65.5,93.5,96.77777777777776,91.0,96.5,,88.28571428571429,86.64285714285714,79.81818181818181,94.22222222222224,,,,,
2024-05-20,신길,5,하행,영등포시장,86.8,90.6153846153846,84.6875,90.3076923076923,,83.0,93.22222222222224,84.25,,,80.6,93.66666666666669,88.42857142857143,80.0,,93.66666666666669,84.16666666666667,92.66666666666669,95.4
2024-05-21,신길,5,하행,영등포시장,102.0,97.5,86.0,93.625,89.0,93.125,87.875,79.6,95.0,,99.0,82.0,83.0,93.15384615384616,83.28571428571429,87.75,81.625,92.0,111.0
2024-05-22,신길,5,하행,영등포시장,90.66666666666669,79.33333333333333,89.0,87.33333333333333,95.45454545454544,86.0,85.28571428571429,91.85714285714286,88.8,,79.25,81.125,86.3076923076923,88.06666666666666,88.14285714285714,70.0,80.8,88.0,90.0
2024-05-23,신길,5,하행,영등포시장,100.0,91.14285714285714,93.7,90.53846153846152,93.9,92.875,91.71428571428572,92.14285714285714,90.4,98.6,98.8,90.75,103.75,78.0,,89.0,92.83333333333331,84.4,91.57142857142856
2024-05-24,신길,5,하행,영등포시장,99.66666666666669,80.71428571428571,90.16666666666669,88.66666666666667,99.54545454545456,84.0,88.5,,,,94.75,96.3,85.0,87.875,88.8,87.66666666666667,98.625,83.5,68.5
2024-05-25,신길,5,하행,영등포시장,84.33333333333333,86.5,82.875,82.42857142857143,87.0,95.2,93.4,83.66666666666667,71.0,,91.25,88.625,90.125,88.11111111111111,77.0,85.0,88.44444444444444,82.8,96.66666666666669
2024-05-26,신길,5,하행,영등포시장,78.0,93.625,95.625,95.0,78.1,84.9,87.71428571428571,89.85714285714286,101.66666666666669,89.0,92.4,88.28571428571429,81.0,93.625,88.16666666666667,80.2,85.25,77.125,86.16666666666667
2024-05-27,신길,5,하행,영등포시장,86.0,91.55555555555556,96.58333333333331,89.11111111111111,86.25,91.375,82.57142857142857,80.0,91.66666666666669,,94.75,79.75,84.07692307692308,98.23529411764706,97.66666666666669,81.2,91.0,84.25,89.28571428571429
2024-05-28,신길,5,하행,영등포시장,114.0,93.0,96.15384615384616,89.0,83.18181818181819,82.0,75.25,94.5,97.5,,87.25,81.5,94.5,88.76923076923077,88.85714285714286,89.75,78.875,97.5,87.33333333333333
2024-05-29,신길,5,하행,영등포시장,88.0,85.5,93.45454545454544,90.11764705882354,91.0,96.72727272727272,74.42857142857143,87.44444444444444,,,85.25,85.44444444444444,79.91666666666667,91.46153846153848,85.0,91.33333333333331,81.75,87.42857142857143,61.0
2024-05-30,신길,5,하행,영등포시장,83.66666666666667,86.22222222222223,83.71428571428571,88.35,91.91666666666669,80.44444444444444,90.8,94.83333333333331,89.6,61.0,79.33333333333333,80.88888888888889,90.6,80.86666666666666,89.8,78.0,86.57142857142857,85.66666666666667,
2024-05-31,신길,5,하행,영등포시장,74.66666666666667,92.11111111111111,92.3846153846154,88.5,91.0,98.2,93.44444444444444,80.7,81.0,,91.75,84.625,78.75,89.21428571428571,88.0,94.8,75.88888888888889,91.6,64.0
2024-06-01,신길,5,하행,영등포시장,73.0,94.125,90.33333333333331,94.42857142857144,84.5,95.6,88.66666666666667,89.42857142857143,69.0,,92.8,93.22222222222224,85.5,78.44444444444444,92.85714285714286,89.0,87.66666666666667,92.0,92.33333333333331
